Row,Ticker,Date,Open,Close,High,Low
1,OILK,2023-01-04,37.45020814932737,36.88056564331055,37.58571035991031,36.772700497060484
2,OILK,2023-01-05,36.86183868863236,37.07579040527344,37.46803125169371,36.799436813080206
3,OILK,2023-01-06,37.73546072511232,37.1114387512207,37.89592021491387,36.95632507720738
4,OILK,2023-01-09,38.03856039897619,37.7265510559082,38.43971769766844,37.53042895418159
5,OILK,2023-01-10,37.63741762005943,37.70873260498047,38.172291909234495,37.503697347441765
6,OILK,2023-01-11,38.35057761464457,38.95587921142578,39.045914746361284,38.056394427750774
7,OILK,2023-01-12,39.669928268937284,39.17962646484375,39.669928268937284,39.17962646484375
8,OILK,2023-01-13,39.5451218154767,40.053253173828125,40.053253173828125,39.411401605112125
9,OILK,2023-01-17,40.40092025283989,40.36526107788086,40.57921272698893,39.714496437786046
10,OILK,2023-01-18,40.748596202722005,39.66101837158203,40.99820707270467,39.5807869134888
11,OILK,2023-01-19,40.12457537691236,40.3028678894043,40.54356227117139,39.883884395792094
12,OILK,2023-01-20,40.76643020345459,40.78425979614258,40.837748574206536,40.0327609978706
13,OILK,2023-01-23,41.02495510761217,40.83774948120117,41.1854180447208,40.57030898558869
14,OILK,2023-01-24,41.069517350368116,40.16022872924805,41.069517350368116,40.045232472841434
15,OILK,2023-01-25,40.40093765672136,40.240474700927734,40.4455099442979,39.79474502386713
16,OILK,2023-01-26,41.06061256143318,40.435699462890625,41.06061256143318,40.25829790973972
17,OILK,2023-01-27,41.007123485739,39.625362396240234,41.007123485739,39.58524496362427
18,OILK,2023-01-30,39.237573063407325,38.85870361328125,39.78582192464971,38.81502230634684
19,OILK,2023-01-31,38.72498894700779,39.536216735839844,39.55404632907922,38.6358443814581
20,OILK,2023-02-01,39.33118418891039,38.49321365356445,39.536219424133954,38.19457559795497
21,OILK,2023-02-02,38.252510448349405,38.00290298461914,38.519947502438505,37.69980674981239
22,OILK,2023-02-03,38.21150743209926,36.7726936340332,39.010254829176915,36.7726936340332
23,OILK,2023-02-06,37.16492713671571,37.459110260009766,37.476939849359084,36.46067706097316
24,OILK,2023-02-07,37.55718589412016,38.62693786621094,38.72499554476325,37.55718589412016
25,OILK,2023-02-08,39.19746614124531,39.22420883178711,39.268781116239225,38.70716081033011
26,OILK,2023-02-09,39.11724342085212,38.760658264160156,39.11724342085212,38.40407650811627
27,OILK,2023-02-10,39.33118076456901,39.866058349609375,39.866058349609375,39.33118076456901
28,OILK,2023-02-13,39.9195452454612,39.705596923828125,40.15132656131884,39.41141373077357
29,OILK,2023-02-14,38.79631002066863,39.5986213684082,39.7412581242525,38.778480426188096
30,OILK,2023-02-15,39.331180112545596,39.401607513427734,39.5986172003087,38.76064675181175
31,OILK,2023-02-16,39.62535225558528,39.0637321472168,39.62535225558528,39.0637321472168
32,OILK,2023-02-17,38.36839965775816,38.314910888671875,38.36839965775816,37.797866390090554
33,OILK,2023-02-21,38.36840802293265,38.0831413269043,38.63584512537832,38.05283135787847
34,OILK,2023-02-22,37.81568540438931,37.164920806884766,37.87809065680645,37.09360586228012
35,OILK,2023-02-23,37.81569792751825,37.88701629638672,37.98061910504133,37.53043125333839
36,OILK,2023-02-24,37.44129601678467,38.297096252441406,38.30601275109391,37.22912959766577
37,OILK,2023-02-27,38.08313719035241,37.815696716308594,38.10987987749803,37.530430051265625
38,OILK,2023-02-28,38.55560719769132,38.39068603515625,38.74638007636536,38.32382932122674
39,OILK,2023-03-01,38.38265427719858,38.84681701660156,38.872702393448876,38.255008246959804
40,OILK,2023-03-02,38.89144892765351,38.927154541015625,39.225289261932446,38.76737481553364
41,OILK,2023-03-03,38.40051204945665,39.87333297729492,39.87333297729492,38.10594582084399
42,OILK,2023-03-06,39.88225816967703,40.16789627075195,40.16789627075195,39.46272571900303
43,OILK,2023-03-07,39.64124265772038,38.730770111083984,39.88225039698362,38.5968791926538
44,OILK,2023-03-08,38.34695101213829,38.29339599609375,38.65937002772214,38.29339599609375
45,OILK,2023-03-09,38.62367016883912,37.84709167480469,38.90038361157566,37.80335348281612
46,OILK,2023-03-10,37.62393105493879,38.29339599609375,38.51655097647873,37.62393105493879
47,OILK,2023-03-13,37.365070390624126,37.32936477661133,38.12379596048481,36.72238295869287
48,OILK,2023-03-14,36.67775144312917,36.231441497802734,37.21510967968548,35.89135285637384
49,OILK,2023-03-15,34.81217863071778,34.55331802368164,35.13352236289025,33.539303732130136
50,OILK,2023-03-16,33.86599809110815,34.61579895019531,35.18707514662844,33.61160155347544
51,OILK,2023-03-17,34.69612783660256,34.017738342285156,34.69612783660256,33.60713408506478
52,OILK,2023-03-20,34.071302401076466,34.571170806884766,34.624729230566885,33.74996207420857
53,OILK,2023-03-21,35.053187178624725,35.2852668762207,35.29419498290228,34.758620949482705
54,OILK,2023-03-22,35.32989456583616,35.365596771240234,35.874389802798355,35.06210589232184
55,OILK,2023-03-23,36.20467128426172,35.14066696166992,36.20467128426172,35.08889619616894
56,OILK,2023-03-24,34.86572701191223,35.17814254760742,35.231700955901154,34.58008897782691
57,OILK,2023-03-27,35.95472360301121,36.900901794433594,36.90982649398957,35.642308042438565
58,OILK,2023-03-28,36.69560828865687,37.07050704956055,37.30259015351761,36.55278922663522
59,OILK,2023-03-29,37.29365555095801,36.78486251831055,37.45432739338083,36.749156907755605
60,OILK,2023-03-30,37.03480573287523,37.34722137451172,37.42755731165755,37.03480573287523
61,OILK,2023-03-31,37.64177630096791,37.90956497192383,38.024710967766424,37.3739910350864
62,OILK,2023-04-03,39.66269993104818,39.73429489135742,39.931174204536624,39.46581720403338
63,OILK,2023-04-04,40.199656382954174,39.71640396118164,40.23545387014808,39.52846886033181
64,OILK,2023-04-05,39.99383160645829,39.70745849609375,39.99383160645829,39.430036465711275
65,OILK,2023-04-06,39.37634894634601,39.6358757019043,39.841706207190605,39.36740127821944
66,OILK,2023-04-10,39.72534676027878,39.48371887207031,39.87748435530005,39.43002606169234
67,OILK,2023-04-11,39.546368356687985,40.101219177246094,40.2175558920863,39.546368356687985
68,OILK,2023-04-12,40.307070927599675,40.93351364135742,40.971994424947034,40.307070927599675
69,OILK,2023-04-13,40.97822802567012,40.59967803955078,41.0489251467262,40.538823006476
70,OILK,2023-04-14,40.4502407466158,40.77241134643555,40.866377202410185,40.4502407466158
71,OILK,2023-04-17,40.745559981090224,40.13701629638672,40.745559981090224,40.021573997909606
72,OILK,2023-04-18,40.07436935442145,40.101219177246094,40.450236149439405,39.83274143201769
73,OILK,2023-04-19,39.53742481584895,39.3226432800293,39.70566892980906,39.3226432800293
74,OILK,2023-04-20,38.88413255913269,38.40982437133789,38.88413255913269,38.40177113127219
75,OILK,2023-04-21,39.0720627510314,38.9736213684082,39.0720627510314,38.70514704278619
76,OILK,2023-04-24,38.57986422635285,39.47478103637695,39.57322243169347,38.57986422635285
77,OILK,2023-04-25,39.0362663894108,38.445621490478516,39.0362663894108,38.3623955737021
78,OILK,2023-04-26,38.30243880973324,37.28223419189453,38.579864249991914,37.22674910384279
79,OILK,2023-04-27,37.84602804290951,37.488059997558594,37.84602804290951,37.34487346218548
80,OILK,2023-04-28,37.559661029525046,38.423255920410156,38.454577873392026,37.541762282987285
81,OILK,2023-05-01,37.519134505157865,37.92275619506836,38.55958844720639,37.519134505157865
82,OILK,2023-05-02,37.653662400122776,36.101951599121094,37.653662400122776,36.066073062070444
83,OILK,2023-05-03,35.14223709490643,34.66237258911133,35.312655082030126,34.6220083633178
84,OILK,2023-05-04,35.06149565542856,34.81932067871094,35.256131402621676,34.3708492599521
85,OILK,2023-05-05,35.87772476688224,36.06608200073242,36.16205694005118,35.779060476322684
86,OILK,2023-05-08,36.87334034473189,36.756736755371094,36.94330112972148,36.56658657857197
87,OILK,2023-05-09,36.38898132377033,37.133445739746094,37.2051994085917,36.110927730773405
88,OILK,2023-05-10,37.07066246012605,36.828487396240234,37.07066246012605,36.5324945109687
89,OILK,2023-05-11,36.48765006845245,36.17372131347656,36.48765006845245,35.87772841172774
90,OILK,2023-05-12,35.877730992944976,35.47410583496094,36.29032407818775,35.47410583496094
91,OILK,2023-05-15,35.99433808651176,36.0391845703125,36.25444906118302,35.73422369027311
92,OILK,2023-05-16,36.39795239913567,35.82390594482422,36.39795239913567,35.82390594482422
93,OILK,2023-05-17,36.5952733513206,37.00966262817383,37.15406982016787,36.20061966701379
94,OILK,2023-05-18,36.99890597726709,36.666141510009766,37.00787390352982,36.450873642470874
95,OILK,2023-05-19,37.01683724032916,36.549530029296875,37.03477651053895,36.218558534606224
96,OILK,2023-05-22,36.44280057542797,36.58631134033203,36.73071855566656,36.335164935575015
97,OILK,2023-05-23,37.09756975935986,37.115509033203125,37.2141733285578,36.873333968668916
98,OILK,2023-05-24,37.66264787065604,37.501197814941406,37.76310507482214,37.133451226161824
99,OILK,2023-05-25,36.47867729666575,36.66703796386719,36.92714888431043,36.22753430248607
100,OILK,2023-05-26,37.03478700033479,37.10654067993164,37.15138715737553,36.8930691206332
101,OILK,2023-05-30,36.26341180500517,35.74318313598633,36.26341180500517,35.46064727568121
102,OILK,2023-05-31,35.617613590003316,34.801395416259766,35.617613590003316,34.801395416259766
103,OILK,2023-06-01,34.86076403180585,35.877349853515625,36.25519390671286,34.86076403180585
104,OILK,2023-06-02,36.61505736218842,36.7356071472168,36.823770781383644,36.39014915164897
105,OILK,2023-06-05,37.35275782799008,36.624053955078125,37.36625177218394,36.606060885543954
106,OILK,2023-06-06,36.1382442285021,36.50259780883789,36.66003284635265,36.1382442285021
107,OILK,2023-06-07,36.60605370155645,37.055870056152344,37.23579728435599,36.60605370155645
108,OILK,2023-06-08,37.15483770464189,36.37215805053711,37.15483770464189,35.54629571567202
109,OILK,2023-06-09,36.45313046844602,36.066287994384766,36.75630498489817,35.994315705337264
110,OILK,2023-06-12,35.130655883904176,34.68083953857422,35.130655883904176,34.50091231407696
